日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,sector
2024-08-23,1335.72,1320.05,1340.68,1294.37,66130697,1098563820571.83,3.58,-1.76,-23.68,2.72,Securities
2024-08-26,1330.4,1325.57,1337.68,1316.18,103540376,1459006667432.44,1.63,0.42,5.51,1.83,Securities
2024-08-27,1281.54,1289.52,1300.28,1256.84,147080275,2821678706026.99,3.46,-2.72,-36.05,1.97,Securities
2024-08-28,1291.74,1282.38,1295.22,1272.42,94548025,1534715783610.75,1.79,-0.55,-7.14,4.82,Securities
2024-08-29,1285.41,1283.71,1299.4,1272.11,62985437,1188236722964.62,2.15,0.1,1.34,1.32,Securities
2024-08-30,1293.88,1291.68,1308.39,1269.25,130732984,1589048472966.32,3.08,0.62,7.97,1.9,Securities
2024-09-02,1257.53,1260.39,1261.45,1253.35,21944139,388534429176.96,0.65,-2.42,-31.29,2.79,Securities
2024-09-03,1287.56,1293.96,1313.66,1285.44,32245296,427649719652.75,2.2,2.66,33.57,4.38,Securities
2024-09-04,1280.2,1277.36,1305.5,1265.75,92324223,1760348407645.24,3.14,-1.28,-16.6,2.38,Securities
2024-09-05,1226.26,1230.68,1232.8,1210.57,66124783,740856650921.0,1.84,-3.65,-46.67,3.85,Securities
2024-09-06,1242.83,1228.1,1263.81,1222.91,88876366,1267699063921.79,3.34,-0.21,-2.58,4.35,Securities
2024-09-09,1219.1,1229.4,1233.22,1211.36,67808882,1129575935957.24,1.8,0.11,1.3,1.9,Securities
2024-09-10,1246.62,1234.11,1249.1,1232.6,87353428,1188913154880.1,1.34,0.38,4.71,2.27,Securities
2024-09-11,1270.53,1271.46,1274.77,1261.23,43697374,626522478140.31,1.07,3.03,37.35,2.1,Securities
2024-09-12,1267.73,1265.23,1273.96,1256.34,87333356,1646898305633.82,1.4,-0.49,-6.23,4.25,Securities
2024-09-13,1269.22,1262.28,1272.71,1246.46,107953081,1495824420609.89,2.11,-0.23,-2.95,0.7,Securities
2024-09-16,1226.9,1232.02,1235.69,1206.26,120875941,1821092745291.25,2.44,-2.4,-30.26,1.89,Securities
2024-09-17,1261.79,1254.63,1268.76,1247.55,179696009,1889693649554.7,1.7,1.84,22.61,3.56,Securities
2024-09-18,1237.58,1260.1,1273.72,1234.69,74183270,1298922465798.73,3.16,0.44,5.46,3.04,Securities
2024-09-19,1242.9,1248.83,1253.9,1233.02,75297353,1178916703947.4,1.69,-0.89,-11.27,2.46,Securities
2024-09-20,1189.58,1196.88,1199.52,1161.33,30658293,397329724014.25,3.29,-4.16,-51.95,2.93,Securities
2024-09-23,1225.05,1235.27,1244.06,1222.44,50339182,504497421632.68,1.77,3.21,38.39,1.39,Securities
2024-09-24,1247.67,1249.44,1252.35,1238.32,59617455,904415442986.66,1.13,1.15,14.17,2.44,Securities
2024-09-25,1236.7,1233.56,1245.13,1224.18,111013211,1107667823040.47,1.71,-1.27,-15.88,2.76,Securities
2024-09-26,1249.43,1243.66,1256.05,1235.24,48375277,481805187743.35,1.68,0.82,10.09,4.56,Securities
2024-09-27,1213.22,1211.29,1213.24,1209.29,97774074,1458228781451.15,0.33,-2.6,-32.37,1.67,Securities
2024-09-30,1166.71,1171.86,1182.78,1158.08,65606749,716777012232.8,2.13,-3.26,-39.44,4.41,Securities
2024-10-08,1120.17,1117.45,1125.1,1109.33,60093722,627413216625.02,1.42,-4.64,-54.41,3.4,Securities
2024-10-09,1136.44,1135.51,1141.6,1130.59,74361358,1061632108799.39,0.97,1.62,18.06,0.59,Securities
2024-10-10,1129.17,1122.23,1150.28,1102.38,53996069,507545795140.18,4.34,-1.17,-13.28,3.76,Securities
2024-10-11,1200.97,1194.84,1230.28,1180.92,52982984,645333245529.66,4.18,6.47,72.61,0.66,Securities
2024-10-14,1169.3,1169.06,1171.14,1150.46,27996975,296077803978.65,1.8,-2.16,-25.78,4.99,Securities
2024-10-15,1138.93,1145.71,1163.11,1122.48,58004021,801540410276.26,3.62,-2.0,-23.35,4.43,Securities
2024-10-16,1126.93,1131.8,1133.02,1126.27,51650783,738469940064.37,0.6,-1.21,-13.91,1.84,Securities
2024-10-17,1134.07,1138.2,1145.74,1117.47,50729061,753385231763.76,2.53,0.56,6.39,1.66,Securities
2024-10-18,1124.42,1126.77,1127.76,1122.84,80876716,891845890825.54,0.44,-1.0,-11.43,2.22,Securities
2024-10-21,1144.3,1142.28,1151.02,1139.84,91268473,899168026551.13,0.98,1.38,15.52,2.1,Securities
2024-10-22,1123.31,1118.03,1145.47,1117.48,73743045,704988194702.3,2.51,-2.12,-24.25,2.18,Securities
2024-10-23,1084.02,1084.39,1086.35,1082.83,108007107,1286351549642.68,0.32,-3.01,-33.65,1.93,Securities
2024-10-24,1041.92,1041.81,1049.03,1039.84,87555283,1333663550995.03,0.88,-3.93,-42.57,3.3,Securities
2024-10-25,992.1,991.16,999.09,981.19,56653929,534808457892.0,1.82,-4.86,-50.65,1.24,Securities
2024-10-28,976.82,980.16,984.47,975.53,52094600,500255528790.02,0.92,-1.11,-11.0,4.31,Securities
2024-10-29,968.02,973.97,988.92,961.95,76776650,651032014672.49,2.8,-0.63,-6.2,4.16,Securities
2024-10-30,949.6,960.73,981.06,940.98,87476745,1028580975303.86,4.26,-1.36,-13.24,2.64,Securities
2024-10-31,982.77,987.3,989.18,979.41,132080501,1663821097661.76,1.0,2.77,26.57,4.34,Securities
2024-11-01,1017.43,1014.27,1021.59,1005.61,119113398,1510221005791.48,1.59,2.73,26.97,1.61,Securities
2024-11-04,1002.43,1007.1,1017.53,990.49,50086571,707598199024.7,2.73,-0.71,-7.17,0.58,Securities
2024-11-05,966.14,967.66,971.64,964.87,62395072,688597574292.78,0.7,-3.92,-39.44,3.29,Securities
2024-11-06,958.82,955.88,973.87,954.44,91835445,784892271194.03,2.04,-1.22,-11.77,2.56,Securities
2024-11-07,946.8,943.55,948.86,942.83,111998819,1059499752416.17,0.64,-1.29,-12.33,3.05,Securities
2024-11-08,923.57,930.2,949.67,923.44,105001451,1234281494804.76,2.84,-1.42,-13.36,4.55,Securities
2024-11-11,922.23,916.2,927.66,895.37,63595996,716202809313.24,3.61,-1.5,-14.0,4.86,Securities
2024-11-12,910.02,903.3,917.91,892.73,35074631,371229577086.82,2.82,-1.41,-12.9,3.36,Securities
2024-11-13,889.21,895.89,908.39,873.64,39845969,456242114629.61,3.98,-0.82,-7.41,3.94,Securities
2024-11-14,878.83,883.63,885.0,876.26,75249269,828614328099.86,1.0,-1.37,-12.26,0.88,Securities
2024-11-15,894.93,887.95,898.48,885.01,77913733,980276896104.8,1.52,0.49,4.31,1.22,Securities
2024-11-18,894.39,895.25,895.83,891.9,37907529,410707552962.39,0.44,0.82,7.31,3.8,Securities
2024-11-19,864.73,877.59,883.69,860.29,67139614,792497124473.52,2.72,-1.97,-17.67,2.44,Securities
2024-11-20,894.05,902.39,910.46,883.95,90026279,791343095609.66,3.0,2.83,24.8,2.51,Securities
2024-11-21,881.75,883.2,886.34,870.06,36924530,415712769761.98,1.87,-2.13,-19.19,1.89,Securities
2024-11-22,845.49,852.03,863.17,841.35,114090049,1391576185764.99,2.59,-3.53,-31.17,3.23,Securities
2024-11-25,857.08,859.43,874.93,853.85,54365179,499941141647.67,2.47,0.87,7.39,1.33,Securities
2024-11-26,844.41,844.23,853.78,838.51,123136808,1398593152999.78,1.82,-1.77,-15.2,3.32,Securities
2024-11-27,858.66,850.45,863.32,834.04,50287836,559119710063.12,3.51,0.74,6.22,1.28,Securities
2024-11-28,804.19,805.73,806.36,797.43,39298120,266504248911.69,1.12,-5.26,-44.72,0.79,Securities
2024-11-29,836.54,830.66,839.78,830.24,52217670,523560762111.62,1.15,3.09,24.92,1.99,Securities
2024-12-02,851.14,843.19,855.11,836.59,62609397,470444957987.64,2.21,1.51,12.54,1.54,Securities
2024-12-03,823.33,815.61,831.13,811.56,54068377,651393755387.77,2.41,-3.27,-27.58,4.5,Securities
2024-12-04,790.81,789.32,793.81,785.21,58938158,636402992252.5,1.1,-3.22,-26.29,0.75,Securities
2024-12-05,807.99,818.6,833.87,803.33,77592596,556922476068.67,3.8,3.71,29.28,1.29,Securities
2024-12-06,808.01,805.56,813.25,803.74,60273935,429817297944.05,1.18,-1.59,-13.03,2.97,Securities
2024-12-09,796.5,791.02,798.67,781.81,63524981,611101852726.47,2.16,-1.81,-14.54,2.66,Securities
2024-12-10,751.42,751.82,755.86,748.54,27934884,218720797965.77,0.98,-4.96,-39.2,0.71,Securities
2024-12-11,754.84,746.25,755.11,740.48,79865059,491355509102.25,1.97,-0.74,-5.58,0.53,Securities
2024-12-12,746.95,742.73,752.17,740.43,62795774,549961015108.81,1.59,-0.47,-3.51,4.95,Securities
2024-12-13,757.48,754.65,766.47,750.87,146882938,1187692618469.53,2.08,1.6,11.91,3.46,Securities
2024-12-16,736.89,731.65,743.75,729.18,41046552,261500651884.55,2.0,-3.05,-23.0,2.14,Securities
2024-12-17,708.95,707.39,711.89,697.27,26584857,256014109295.64,2.1,-3.31,-24.25,2.62,Securities
2024-12-18,702.87,714.62,714.7,701.41,89436036,920704098873.68,1.9,1.02,7.23,1.7,Securities
2024-12-19,728.26,730.67,736.97,725.79,78081484,758566288675.33,1.54,2.24,16.04,2.05,Securities
2024-12-20,711.21,705.63,715.84,699.94,39657216,384965417064.01,2.27,-3.43,-25.04,3.42,Securities
2024-12-23,718.78,722.63,733.31,717.2,30557646,210118922449.08,2.25,2.41,17.0,4.47,Securities
2024-12-24,722.38,723.44,725.62,706.86,141625720,1008703892791.35,2.65,0.11,0.81,1.33,Securities
2024-12-25,735.93,741.04,753.54,734.74,133159097,933445103412.07,2.56,2.43,17.59,4.28,Securities
2024-12-26,748.83,740.12,758.88,738.78,18930247,187117563059.13,2.72,-0.12,-0.92,1.05,Securities
2024-12-27,707.03,699.27,714.21,690.87,52215423,534377725413.12,3.38,-5.52,-40.85,1.47,Securities
2024-12-30,693.07,697.14,702.39,687.41,150895186,1369416858113.08,2.18,-0.3,-2.13,0.67,Securities
2024-12-31,714.3,713.61,715.96,708.53,51751745,523315768779.85,1.05,2.36,16.47,1.13,Securities
2025-01-06,696.65,699.79,707.88,695.24,51376626,448365791728.4,1.82,-1.94,-13.82,4.63,Securities
2025-01-07,696.85,694.03,696.94,693.41,57003335,423852224536.62,0.51,-0.82,-5.76,2.57,Securities
2025-01-08,693.87,691.55,699.17,689.68,37488752,284668269670.53,1.38,-0.36,-2.48,0.85,Securities
2025-01-09,651.11,647.64,652.34,647.11,27997117,154617157510.6,0.81,-6.35,-43.91,4.82,Securities
2025-01-10,673.12,671.65,682.2,664.3,111136935,613598258022.8,2.69,3.71,24.01,4.46,Securities
2025-01-13,671.29,658.53,677.96,657.82,26128351,221417354098.42,3.06,-1.95,-13.12,3.9,Securities
2025-01-14,661.54,666.06,671.76,653.05,74301056,547791316802.12,2.86,1.14,7.52,4.7,Securities
2025-01-15,673.34,681.03,686.26,663.68,102286652,826548780122.34,3.4,2.25,14.97,1.49,Securities
2025-01-16,698.26,700.07,702.31,695.98,31781243,264845725577.42,0.91,2.8,19.05,4.26,Securities
2025-01-17,699.22,706.54,717.24,695.6,41361696,290529491699.61,3.11,0.92,6.46,3.6,Securities
2025-01-20,696.17,703.1,705.31,688.49,120431248,959470709690.29,2.44,-0.49,-3.44,4.41,Securities
2025-01-21,684.93,689.49,696.92,682.54,85707068,667483951990.73,2.11,-1.94,-13.61,4.09,Securities
2025-01-22,697.52,701.8,709.06,696.8,48223506,362763180445.87,1.76,1.79,12.31,2.06,Securities
2025-01-23,668.84,673.08,676.54,659.58,119774875,1108075047036.36,2.57,-4.09,-28.71,3.98,Securities
2025-01-24,685.18,682.85,691.73,680.77,120031871,914559908941.87,1.61,1.45,9.77,1.68,Securities
2025-01-27,664.31,666.54,666.72,659.42,75114663,612095090413.42,1.11,-2.39,-16.31,1.98,Securities
2025-01-28,684.29,685.1,688.96,678.9,41863290,409235153528.97,1.48,2.79,18.56,0.99,Securities
2025-01-29,691.8,687.74,700.83,682.14,53397562,516468941374.49,2.74,0.38,2.64,4.71,Securities
2025-01-30,694.16,697.69,702.21,693.13,75768513,752399597997.82,1.31,1.45,9.95,1.81,Securities
2025-01-31,697.94,699.16,707.77,693.79,59751364,413164540742.85,2.02,0.21,1.47,2.84,Securities
2025-02-03,674.04,672.42,686.81,672.19,105000806,582123838681.9,2.17,-3.83,-26.74,2.26,Securities
2025-02-04,651.43,659.89,660.06,650.09,30557263,198163984207.35,1.53,-1.86,-12.53,4.82,Securities
2025-02-05,659.3,669.84,673.16,652.54,31104660,207331058155.14,3.16,1.51,9.96,2.01,Securities
2025-02-06,674.04,672.5,682.51,668.8,71874748,694370473948.59,2.05,0.4,2.66,4.0,Securities
2025-02-07,692.42,690.18,699.66,689.15,51352685,444614389022.38,1.53,2.63,17.67,4.35,Securities
2025-02-10,706.0,696.51,710.14,688.22,47988679,286511865952.65,3.19,0.92,6.33,2.46,Securities
2025-02-11,682.61,681.9,682.78,667.71,27125142,165502084852.9,2.26,-2.1,-14.6,2.2,Securities
2025-02-12,673.79,670.16,681.88,658.06,66304804,403903661692.69,3.62,-1.72,-11.74,3.86,Securities
2025-02-13,671.02,671.88,675.8,660.94,63950662,533352073634.12,2.25,0.26,1.72,4.61,Securities
2025-02-14,639.13,637.88,643.76,634.36,91033624,763479090852.43,1.48,-5.06,-34.0,3.9,Securities
2025-02-17,668.84,661.56,674.95,661.32,67961577,630231987721.97,2.06,3.71,23.68,1.52,Securities
2025-02-18,658.82,668.18,672.99,657.97,61447761,598813788660.6,2.28,1.0,6.63,4.5,Securities
2025-02-19,688.29,686.42,690.7,680.34,118272319,764103978171.51,1.52,2.73,18.24,2.24,Securities
2025-02-20,672.1,662.76,673.1,656.59,34064500,229567192307.09,2.52,-3.45,-23.66,3.09,Securities
2025-02-21,682.37,681.1,687.45,679.54,85857079,566194714891.66,1.16,2.77,18.35,4.24,Securities
2025-02-24,722.53,714.74,726.4,711.11,28471849,213906750256.86,2.15,4.94,33.64,1.35,Securities
2025-02-25,691.31,694.19,698.8,689.51,43177024,431691259165.6,1.35,-2.88,-20.56,4.03,Securities
2025-02-26,706.03,706.18,706.81,705.63,35807625,304091040193.94,0.17,1.73,11.99,3.18,Securities
2025-02-27,706.56,706.41,715.56,705.83,97072751,902923447611.16,1.38,0.03,0.23,4.52,Securities
2025-02-28,672.63,682.62,686.59,669.37,63547288,495852458696.3,2.57,-3.37,-23.79,1.27,Securities
2025-03-03,684.9,690.22,699.78,681.83,65218150,369214547983.74,2.63,1.11,7.61,2.39,Securities
2025-03-04,698.0,703.09,709.6,696.24,37755189,224290866695.76,1.92,1.86,12.87,4.25,Securities
2025-03-05,697.77,694.0,703.87,688.24,56522720,461522577355.49,2.27,-1.29,-9.09,0.59,Securities
2025-03-06,716.11,712.01,717.72,708.26,44824586,415909343302.8,1.33,2.6,18.01,1.0,Securities
2025-03-07,687.58,686.12,688.36,680.87,79536572,518827221922.17,1.1,-3.64,-25.9,4.96,Securities
2025-03-10,667.37,663.76,670.36,660.18,40002576,346594407403.6,1.54,-3.26,-22.36,1.76,Securities
2025-03-11,665.23,665.95,668.8,665.04,127662061,1162579023402.67,0.56,0.33,2.19,4.89,Securities
2025-03-12,671.81,666.53,676.83,661.65,28408807,206077057762.83,2.29,0.09,0.57,1.32,Securities
2025-03-13,656.26,656.22,658.02,650.99,43869947,380722659108.02,1.08,-1.55,-10.31,2.12,Securities
2025-03-14,668.36,668.1,672.66,657.64,151879842,1098752905911.53,2.28,1.81,11.88,3.89,Securities
2025-03-17,674.92,676.11,681.45,671.76,52821593,455285756597.46,1.44,1.2,8.0,3.46,Securities
2025-03-18,692.19,689.07,696.07,684.43,34023453,312938819233.08,1.7,1.92,12.97,3.12,Securities
2025-03-19,685.5,687.41,689.68,685.03,73260766,752560524338.32,0.68,-0.24,-1.66,2.88,Securities
2025-03-20,701.22,696.73,701.52,692.83,51769093,375761016999.03,1.26,1.36,9.32,4.3,Securities
2025-03-21,684.95,690.11,691.54,680.49,43230847,324513663496.83,1.62,-0.95,-6.62,1.56,Securities
2025-03-24,716.27,721.5,744.92,714.45,37960799,250862448648.15,4.26,4.55,31.39,2.49,Securities
2025-03-25,712.03,708.82,717.1,707.88,262086930,1751554144423.68,1.3,-1.76,-12.68,1.2,Securities
2025-03-26,741.43,741.86,744.42,740.4,57899774,552115439759.61,0.54,4.66,33.04,3.18,Securities
2025-03-27,740.43,742.65,752.49,739.16,25070848,268472509502.68,1.8,0.11,0.79,1.63,Securities
2025-03-28,724.63,720.4,731.52,720.25,138565663,1074318894617.06,1.56,-3.0,-22.25,2.0,Securities
2025-03-31,739.33,742.3,743.36,736.0,89123664,612537921713.23,1.0,3.04,21.9,2.62,Securities
2025-04-01,743.6,744.58,754.38,738.39,44757374,333110911983.4,2.17,0.31,2.28,0.62,Securities
2025-04-02,765.75,758.75,774.6,749.4,41179060,349480054482.26,3.36,1.9,14.17,0.91,Securities
2025-04-03,787.32,779.4,790.05,777.78,91948242,719122478942.1,1.58,2.72,20.66,3.59,Securities
2025-04-04,793.58,785.43,799.18,776.37,58034071,439182428805.66,2.94,0.77,6.03,2.43,Securities
2025-04-07,773.99,775.43,778.88,772.71,25065703,255630187431.74,0.8,-1.27,-10.0,4.39,Securities
2025-04-08,798.75,792.31,804.39,786.38,160470387,1024120792268.13,2.29,2.18,16.88,3.63,Securities
2025-04-09,787.6,792.56,797.67,782.99,52851928,493219613545.12,1.87,0.03,0.25,0.54,Securities
2025-04-10,799.94,804.76,824.03,784.39,138694727,1513103111816.58,5.05,1.54,12.2,3.28,Securities
2025-04-11,754.97,766.87,772.57,749.75,124425472,941164189731.0,3.04,-4.71,-37.89,0.92,Securities
2025-04-14,783.19,774.64,790.79,772.37,39804687,376888613120.58,2.38,1.01,7.77,4.01,Securities
2025-04-15,759.63,763.99,767.3,747.9,110066460,1066449025781.09,2.59,-1.37,-10.65,4.96,Securities
2025-04-16,791.35,792.01,803.2,788.18,47406917,472530300929.12,1.91,3.67,28.02,2.89,Securities
2025-04-17,798.28,803.1,805.89,792.05,25819735,230602324597.8,1.75,1.4,11.09,3.57,Securities
2025-04-18,811.28,807.58,818.94,803.14,53100713,447100724191.26,1.97,0.56,4.48,1.57,Securities
2025-04-21,814.44,816.46,822.59,806.54,80102590,905896149921.07,1.99,1.1,8.88,2.47,Securities
2025-04-22,791.89,798.77,805.56,786.79,52097716,553849026895.65,2.39,-2.17,-17.69,4.35,Securities
2025-04-23,829.95,827.54,835.09,820.2,56315244,477624239108.0,1.82,3.6,28.77,1.25,Securities
2025-04-24,855.86,864.04,878.12,855.69,116311561,876456031026.62,2.62,4.41,36.5,1.69,Securities
2025-04-25,866.95,871.77,874.97,860.36,69250920,513311943696.65,1.7,0.89,7.73,2.5,Securities
2025-04-28,889.98,902.53,911.25,877.53,43070585,336634148523.76,3.84,3.53,30.76,3.71,Securities
2025-04-29,883.12,891.5,894.34,877.29,93270568,1004470599575.9,1.94,-1.22,-11.03,2.19,Securities
2025-04-30,877.17,876.14,888.25,859.47,72481200,530992284651.21,3.35,-1.72,-15.37,4.67,Securities
2025-05-05,865.81,877.19,891.3,862.32,18609776,169094750999.35,3.36,0.12,1.05,0.93,Securities
2025-05-06,877.18,885.84,901.97,868.66,81342277,956364045279.04,3.83,0.99,8.66,2.17,Securities
2025-05-07,878.42,878.43,879.12,870.78,79870278,705846445021.28,0.96,-0.84,-7.41,3.69,Securities
2025-05-08,885.9,889.09,892.55,882.93,66323879,786816332325.81,1.09,1.21,10.66,1.52,Securities
2025-05-09,907.12,895.35,907.18,890.59,102548897,1213661069378.08,1.86,0.7,6.26,3.45,Securities
2025-05-12,886.55,875.95,893.93,865.15,46912898,399460869442.39,3.33,-2.17,-19.4,1.24,Securities
2025-05-13,881.14,886.21,890.52,871.76,77690993,902065555907.21,2.15,1.17,10.26,0.75,Securities
2025-05-14,906.64,903.31,921.58,898.82,29994371,358578435782.34,2.53,1.93,17.1,1.04,Securities
2025-05-15,911.48,906.99,927.88,906.39,80482086,787063284080.86,2.37,0.41,3.68,4.68,Securities
2025-05-16,926.6,930.26,938.43,914.06,174342070,1536362768008.62,2.67,2.57,23.27,2.98,Securities
2025-05-19,896.69,905.63,914.07,891.49,39927338,421216462907.85,2.53,-2.65,-24.64,4.08,Securities
2025-05-20,915.15,915.22,924.11,910.36,44906761,593882314415.96,1.51,1.06,9.6,2.0,Securities
2025-05-21,890.92,891.93,894.95,887.17,46038671,512362285053.52,0.88,-2.54,-23.29,3.17,Securities
2025-05-22,867.84,870.34,870.83,863.43,70069566,561694599694.46,0.86,-2.42,-21.59,2.73,Securities
2025-05-23,861.03,858.52,864.69,857.37,38589156,423373402530.48,0.85,-1.36,-11.82,4.76,Securities
2025-05-26,836.82,840.99,849.01,825.39,81053799,749163375867.51,2.86,-2.04,-17.54,3.86,Securities
2025-05-27,824.78,831.1,833.54,808.71,100274298,1011780879047.27,3.07,-1.18,-9.89,3.79,Securities
2025-05-28,828.03,827.43,839.1,817.62,85769464,932416133716.76,2.63,-0.44,-3.67,0.71,Securities
2025-05-29,845.07,842.92,860.95,840.53,27120278,265284711544.25,2.43,1.87,15.49,2.97,Securities
2025-05-30,830.72,837.22,842.82,830.48,107993741,1238484912686.1,1.49,-0.68,-5.7,2.6,Securities
2025-06-02,813.21,808.26,819.22,794.66,104917376,1107083520023.27,3.09,-3.46,-28.95,4.68,Securities
2025-06-03,819.09,828.78,838.79,809.54,99441559,1014159498969.05,3.61,2.54,20.51,1.66,Securities
2025-06-04,810.66,813.76,814.78,796.51,79115638,583009921846.96,2.29,-1.81,-15.01,1.71,Securities
2025-06-05,811.57,812.96,817.77,806.17,73301721,825435815986.14,1.44,-0.1,-0.81,2.35,Securities
2025-06-06,817.74,821.19,825.98,814.74,110022417,1314699723770.16,1.38,1.01,8.23,1.6,Securities
2025-06-09,821.96,825.04,831.53,814.84,171785427,1269723468747.03,2.05,0.47,3.85,1.08,Securities
2025-06-10,855.58,845.15,860.42,840.9,40770925,393424622303.68,2.32,2.44,20.11,4.36,Securities
2025-06-11,849.51,854.31,862.05,844.1,112567398,943613946127.78,2.13,1.08,9.16,3.01,Securities
2025-06-12,851.88,838.38,855.51,829.03,62889605,700277504217.3,3.19,-1.86,-15.93,4.38,Securities
2025-06-13,881.34,878.81,881.38,871.3,61537879,705821083651.16,1.16,4.82,40.43,4.24,Securities
2025-06-16,883.37,882.83,883.69,881.95,30454205,241601937617.05,0.2,0.46,4.02,1.77,Securities
2025-06-17,883.0,880.23,888.83,875.93,56945503,708731776516.48,1.47,-0.29,-2.6,2.96,Securities
2025-06-18,914.18,899.16,930.39,891.35,39879282,332289520667.76,4.38,2.15,18.93,0.87,Securities
2025-06-19,898.44,904.37,907.03,892.58,52068607,639509702517.01,1.62,0.58,5.2,4.62,Securities
2025-06-20,905.83,912.58,914.91,901.57,37916874,387506275984.45,1.48,0.91,8.21,2.32,Securities
2025-06-23,958.09,962.89,970.0,947.9,52459175,520173055004.42,2.33,5.51,50.31,2.27,Securities
2025-06-24,957.56,957.35,963.81,942.36,53593846,467298453631.04,2.28,-0.58,-5.54,1.86,Securities
2025-06-25,940.12,950.95,952.74,931.31,68914520,601163645807.51,2.3,-0.67,-6.41,2.57,Securities
2025-06-26,953.81,953.67,984.04,932.64,29286144,352838099035.05,5.51,0.29,2.72,1.63,Securities
2025-06-27,987.35,976.44,993.45,972.56,31872079,368879165310.49,2.15,2.39,22.77,2.19,Securities
2025-06-30,945.31,944.37,952.6,928.62,78684530,657960508934.53,2.58,-3.28,-32.07,4.1,Securities
2025-07-01,902.07,903.82,908.05,899.98,44069607,350068263749.67,0.9,-4.29,-40.55,4.25,Securities
2025-07-02,888.77,892.41,898.74,878.04,112365206,852966049679.57,2.36,-1.26,-11.4,1.87,Securities
2025-07-03,865.7,860.6,867.34,858.29,73488159,835223785917.94,1.06,-3.56,-31.81,2.61,Securities
2025-07-04,848.17,852.82,864.39,840.34,88931865,984676660495.13,2.86,-0.9,-7.79,4.43,Securities
2025-07-07,873.01,862.5,880.65,856.14,132931718,964123823285.2,2.86,1.14,9.68,0.74,Securities
2025-07-08,856.65,845.86,863.45,841.39,56240325,567139188269.56,2.62,-1.93,-16.64,4.5,Securities
