日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,index_name,index_code
2023-08-07,10387.11,10338.27,10543.98,10331.02,75628317,11282601666700.76,2.06,0.36,36.6,4.82,SZSE Component,1
2023-08-08,10326.7,10290.75,10406.72,10252.52,77423929,10622127062273.51,1.5,-0.46,-47.51,3.95,SZSE Component,1
2023-08-09,10357.0,10350.77,10357.97,10317.51,63746740,6320848221768.32,0.39,0.58,60.01,3.63,SZSE Component,1
2023-08-10,10200.95,10190.9,10249.7,10119.07,210853239,28137440836654.58,1.29,-1.54,-159.86,3.11,SZSE Component,1
2023-08-11,10040.73,10063.23,10064.63,10014.65,90727904,7966834802134.21,0.5,-1.25,-127.68,2.33,SZSE Component,1
2023-08-14,10103.59,10010.12,10122.74,9992.94,43132096,5037173056953.11,1.3,-0.53,-53.11,4.84,SZSE Component,1
2023-08-15,10077.92,10038.98,10130.15,9875.34,111420857,10939286071452.3,2.58,0.29,28.86,1.39,SZSE Component,1
2023-08-16,10214.62,10219.67,10237.6,10137.41,67597986,9639889288240.48,0.99,1.8,180.69,4.11,SZSE Component,1
2023-08-17,10189.2,10197.65,10262.73,10145.36,46811623,5526925781622.71,1.16,-0.22,-22.02,2.15,SZSE Component,1
2023-08-18,10315.36,10334.69,10372.69,10280.71,103028815,15384328627254.95,0.89,1.34,137.05,3.89,SZSE Component,1
2023-08-21,10249.24,10263.96,10310.73,10149.37,137316040,17048391420668.58,1.59,-0.68,-70.74,1.24,SZSE Component,1
2023-08-22,10374.95,10362.69,10419.49,10341.49,73142830,8737599539110.93,0.75,0.96,98.73,2.18,SZSE Component,1
2023-08-23,10477.02,10563.56,10628.52,10347.09,40280066,5470894320377.18,2.72,1.94,200.87,4.76,SZSE Component,1
2023-08-24,10533.6,10546.21,10640.71,10529.09,69480585,9883275138472.15,1.06,-0.16,-17.35,3.01,SZSE Component,1
2023-08-25,10600.91,10607.59,10643.38,10592.16,40707048,3500547857074.31,0.48,0.58,61.38,2.71,SZSE Component,1
2023-08-28,10509.78,10510.2,10534.62,10505.67,73533520,9008348814456.7,0.28,-0.92,-97.39,3.88,SZSE Component,1
2023-08-29,10619.81,10610.92,10679.65,10544.23,95748935,13644687123403.29,1.28,0.96,100.72,2.38,SZSE Component,1
2023-08-30,10138.98,10137.43,10193.58,10134.72,24438957,2688677723609.55,0.58,-4.46,-473.49,2.72,SZSE Component,1
2023-08-31,9894.93,9875.73,9927.25,9861.83,93901750,7711675073993.92,0.66,-2.58,-261.7,3.02,SZSE Component,1
2023-09-01,9961.75,9968.21,10011.11,9952.05,54467750,4410282519094.19,0.59,0.94,92.48,4.95,SZSE Component,1
2023-09-04,9755.33,9709.28,9782.36,9626.9,49568238,6524583272616.38,1.61,-2.6,-258.93,4.12,SZSE Component,1
2023-09-05,9665.69,9635.27,9670.6,9610.48,33812230,3058036750678.95,0.63,-0.76,-74.01,0.68,SZSE Component,1
2023-09-06,9959.77,9853.55,10016.36,9849.92,38387752,3489186745871.33,1.69,2.27,218.28,4.03,SZSE Component,1
2023-09-07,10025.37,9991.72,10052.31,9916.42,158667981,15896343823198.24,1.37,1.4,138.17,2.76,SZSE Component,1
2023-09-08,10339.47,10376.59,10491.26,10304.92,100400030,9079554618283.3,1.81,3.85,384.87,1.54,SZSE Component,1
2023-09-11,10383.36,10391.18,10446.49,10170.57,125441132,10914053381352.23,2.71,0.14,14.59,4.34,SZSE Component,1
2023-09-12,10354.22,10379.5,10391.72,10324.55,42769440,6261927001450.18,0.65,-0.11,-11.68,1.72,SZSE Component,1
2023-09-13,10383.66,10383.26,10444.75,10354.28,161389092,16957676251807.02,0.87,0.04,3.76,1.94,SZSE Component,1
2023-09-14,10285.61,10231.69,10313.15,10190.95,63509463,7847579376977.88,1.2,-1.46,-151.57,0.78,SZSE Component,1
2023-09-15,10182.99,10198.84,10207.15,10165.46,44259776,6321656028538.52,0.41,-0.32,-32.85,4.9,SZSE Component,1
2023-09-18,9967.91,9995.18,10130.87,9887.66,38300649,5681928423938.39,2.46,-2.0,-203.65,4.08,SZSE Component,1
2023-09-19,10210.03,10184.79,10295.37,10155.2,38873480,5075445738732.49,1.38,1.9,189.6,1.17,SZSE Component,1
2023-09-20,10266.82,10307.16,10322.71,10169.93,45203202,6826213459606.4,1.5,1.2,122.37,2.7,SZSE Component,1
2023-09-21,10075.38,10117.84,10184.2,10058.06,41995043,4658871526953.91,1.25,-1.84,-189.32,2.02,SZSE Component,1
2023-09-22,10030.56,10012.2,10098.76,10002.36,103196243,13976195802859.4,0.96,-1.04,-105.64,0.65,SZSE Component,1
2023-09-25,9990.12,10076.78,10133.21,9944.87,241065895,35376488958784.43,1.89,0.64,64.57,4.67,SZSE Component,1
2023-09-26,10099.05,10122.5,10132.64,10075.25,58031066,4917944698384.89,0.57,0.45,45.73,4.28,SZSE Component,1
2023-09-27,9995.44,9954.55,10087.16,9926.6,58594650,5962403349553.54,1.62,-1.66,-167.95,4.94,SZSE Component,1
2023-09-28,9879.35,9967.07,10042.01,9864.78,25934278,3407340105079.86,1.8,0.13,12.52,1.59,SZSE Component,1
2023-09-29,9975.14,10060.17,10089.67,9938.63,41341158,4245036287229.68,1.52,0.93,93.1,3.65,SZSE Component,1
2023-10-09,10088.84,10158.76,10176.09,10054.34,29196791,2408189539323.82,1.21,0.98,98.59,1.03,SZSE Component,1
2023-10-10,10297.83,10434.62,10474.11,10263.56,98613960,14044992381416.11,2.05,2.72,275.86,2.44,SZSE Component,1
2023-10-11,10573.85,10478.46,10577.75,10434.9,172638424,16557740744419.47,1.37,0.42,43.84,4.31,SZSE Component,1
2023-10-12,10278.46,10272.52,10320.34,10099.7,38243352,4025228703728.66,2.18,-1.97,-205.94,0.54,SZSE Component,1
2023-10-13,10067.1,10099.6,10142.36,10019.89,59320921,8611736052431.54,1.22,-1.68,-172.91,2.66,SZSE Component,1
2023-10-16,10240.8,10304.61,10411.52,10136.55,57989181,5654088274882.87,2.71,2.03,205.01,2.46,SZSE Component,1
2023-10-17,10683.98,10572.28,10756.35,10538.56,92405424,13934344684488.15,2.07,2.6,267.66,3.61,SZSE Component,1
2023-10-18,10601.72,10568.49,10693.77,10527.69,69209950,8015046673950.02,1.58,-0.04,-3.78,1.57,SZSE Component,1
2023-10-19,10628.71,10635.26,10644.75,10618.63,188994137,28998154622655.42,0.25,0.63,66.77,1.28,SZSE Component,1
2023-10-20,10715.59,10653.23,10789.83,10640.55,45146265,6799701870160.66,1.4,0.17,17.96,3.43,SZSE Component,1
2023-10-23,10624.33,10604.55,10760.34,10459.96,102952424,11907546996793.14,2.87,-0.46,-48.68,3.39,SZSE Component,1
2023-10-24,10328.73,10353.67,10490.97,10304.08,48758327,7296331016386.56,1.81,-2.37,-250.87,3.88,SZSE Component,1
2023-10-25,10404.44,10434.81,10448.39,10361.92,29475334,3822795579756.45,0.83,0.78,81.14,1.61,SZSE Component,1
2023-10-26,10703.99,10734.41,10769.23,10606.58,133994701,16295547316299.04,1.53,2.87,299.6,0.57,SZSE Component,1
2023-10-27,10713.28,10765.79,10823.88,10690.33,167537609,21129747671590.68,1.25,0.29,31.38,4.45,SZSE Component,1
2023-10-30,10773.1,10715.93,10789.87,10641.63,80598802,7292232944648.38,1.39,-0.46,-49.86,1.43,SZSE Component,1
2023-10-31,10617.59,10644.06,10693.22,10576.92,47915363,6963290208360.16,1.1,-0.67,-71.87,2.38,SZSE Component,1
2023-11-01,10800.52,10730.82,10845.76,10727.24,37159919,4006410014522.87,1.1,0.82,86.76,2.61,SZSE Component,1
2023-11-02,10887.12,10930.6,11014.42,10863.32,86902937,9395643748358.06,1.39,1.86,199.78,1.34,SZSE Component,1
2023-11-03,10994.24,11025.94,11103.83,10926.94,22671184,3251572604963.7,1.62,0.87,95.35,2.84,SZSE Component,1
2023-11-06,10675.08,10698.31,10740.28,10656.68,101530303,11509030799667.12,0.78,-2.97,-327.63,4.61,SZSE Component,1
2023-11-07,10951.23,10998.7,11085.5,10857.74,53279272,6797128527097.9,2.1,2.81,300.39,1.72,SZSE Component,1
2023-11-08,11116.16,11147.54,11202.13,11022.2,52709462,6434605386791.32,1.63,1.35,148.84,2.84,SZSE Component,1
2023-11-09,11147.02,11117.64,11216.77,11072.41,38395543,4922831340416.46,1.3,-0.27,-29.89,1.89,SZSE Component,1
2023-11-10,11089.14,11025.53,11101.15,10946.96,32004503,3371714799341.25,1.41,-0.83,-92.11,4.91,SZSE Component,1
2023-11-13,10964.64,10948.93,11005.92,10941.03,63778567,9912152327578.99,0.59,-0.69,-76.6,1.49,SZSE Component,1
2023-11-14,11038.79,11102.24,11145.86,11010.95,72402839,9864031113828.94,1.23,1.4,153.31,0.99,SZSE Component,1
2023-11-15,10722.6,10753.54,10793.48,10695.51,62716562,6498734270641.57,0.92,-3.14,-348.69,1.14,SZSE Component,1
2023-11-16,10813.96,10844.08,10855.73,10704.12,113506536,10635704583214.3,1.42,0.84,90.54,2.15,SZSE Component,1
2023-11-17,10983.86,10894.93,11035.53,10857.42,67656264,8659772539083.65,1.64,0.47,50.85,2.99,SZSE Component,1
2023-11-20,10995.35,10943.58,11032.67,10914.32,93904487,11588651587698.08,1.08,0.45,48.65,3.51,SZSE Component,1
2023-11-21,10804.77,10742.16,10867.9,10721.93,31504894,4916529027133.66,1.36,-1.84,-201.41,3.03,SZSE Component,1
2023-11-22,10415.86,10451.43,10494.34,10343.99,52643432,5290109909757.54,1.45,-2.71,-290.74,4.57,SZSE Component,1
2023-11-23,10762.64,10828.83,10870.96,10735.22,137860817,21155836027644.72,1.26,3.61,377.4,2.12,SZSE Component,1
2023-11-24,10883.9,10854.03,10886.04,10845.59,106733903,15483791059970.35,0.37,0.23,25.2,3.71,SZSE Component,1
2023-11-27,11167.68,11192.41,11194.33,11159.08,77579889,9842706912871.29,0.32,3.12,338.38,1.71,SZSE Component,1
2023-11-28,11372.31,11356.41,11384.49,11245.36,54336456,8710774382020.09,1.24,1.47,164.01,3.57,SZSE Component,1
2023-11-29,11401.64,11379.11,11460.02,11350.54,41115145,6565464690606.48,0.96,0.2,22.7,4.67,SZSE Component,1
2023-11-30,11401.94,11423.61,11491.77,11378.8,50384047,7482927160408.28,0.99,0.39,44.5,4.9,SZSE Component,1
2023-12-01,11679.38,11623.35,11727.9,11479.58,90308439,9143673646460.17,2.16,1.75,199.75,3.78,SZSE Component,1
2023-12-04,11764.46,11847.51,11873.53,11578.5,24363401,2632833744676.93,2.55,1.93,224.15,4.74,SZSE Component,1
2023-12-05,11946.38,11940.11,11979.62,11905.45,161097082,23353802118019.4,0.62,0.78,92.6,3.56,SZSE Component,1
2023-12-06,12190.83,12151.26,12195.27,12055.56,121985972,14404732410155.98,1.16,1.77,211.15,4.83,SZSE Component,1
2023-12-07,12476.51,12375.39,12573.3,12160.09,120596029,17697410656247.98,3.4,1.84,224.13,4.54,SZSE Component,1
2023-12-08,12451.19,12443.14,12456.92,12298.13,89280908,13248445902312.04,1.29,0.55,67.75,0.98,SZSE Component,1
2023-12-11,12399.81,12325.42,12400.31,12197.19,69301692,10343739379786.66,1.67,-0.95,-117.72,2.63,SZSE Component,1
2023-12-12,12497.0,12425.92,12619.17,12333.55,79311662,11815297698083.27,2.32,0.82,100.5,2.06,SZSE Component,1
2023-12-13,12417.37,12279.63,12502.43,12233.79,54678133,7153932816133.56,2.2,-1.18,-146.29,0.62,SZSE Component,1
2023-12-14,12226.32,12207.35,12276.47,12060.22,189308333,21888691735165.74,1.79,-0.59,-72.28,2.6,SZSE Component,1
2023-12-15,12408.47,12287.44,12493.48,12250.75,61267005,8755084767485.53,1.98,0.66,80.09,1.17,SZSE Component,1
2023-12-18,12322.05,12274.32,12335.45,12256.45,51762120,7284962321628.51,0.64,-0.11,-13.12,0.66,SZSE Component,1
2023-12-19,12442.83,12535.13,12619.42,12301.04,57498112,7154386777336.77,2.59,2.12,260.81,2.5,SZSE Component,1
2023-12-20,12406.9,12405.19,12510.45,12397.08,45735630,4742147110150.61,0.91,-1.04,-129.95,1.55,SZSE Component,1
2023-12-21,11932.54,11985.27,12039.69,11929.38,98396875,11131517992319.93,0.92,-3.39,-419.92,4.71,SZSE Component,1
2023-12-22,12328.78,12238.88,12369.02,12063.52,50651264,7349383591529.72,2.53,2.12,253.62,4.16,SZSE Component,1
2023-12-25,12260.55,12250.64,12290.47,12176.48,61655663,8874520468296.21,0.94,0.1,11.75,4.8,SZSE Component,1
2023-12-26,12193.99,12271.72,12431.7,12124.84,128080741,14044522247585.42,2.53,0.17,21.08,4.47,SZSE Component,1
2023-12-27,12170.72,12119.37,12244.88,12079.76,112157023,16640711778993.83,1.37,-1.24,-152.35,3.78,SZSE Component,1
2023-12-28,11831.12,11756.54,11876.75,11556.68,39353212,5070054864150.43,2.77,-2.99,-362.83,3.19,SZSE Component,1
2023-12-29,11582.41,11604.86,11630.29,11497.12,118494813,17293038301876.76,1.16,-1.29,-151.68,0.79,SZSE Component,1
2024-01-04,11687.89,11713.02,11752.54,11590.04,32338934,5384845138297.49,1.4,0.93,108.16,1.7,SZSE Component,1
2024-01-05,11688.97,11677.67,11694.17,11561.24,30997698,3677664202790.56,1.15,-0.3,-35.36,3.7,SZSE Component,1
2024-01-08,11516.89,11617.87,11667.48,11485.08,55767484,6758334658328.63,1.59,-0.51,-59.8,2.31,SZSE Component,1
2024-01-09,11342.82,11304.31,11388.11,11297.21,76016848,10945737078642.56,0.8,-2.7,-313.55,1.96,SZSE Component,1
2024-01-10,11728.63,11634.18,11830.45,11582.08,58684636,9998214449223.52,2.14,2.92,329.87,0.97,SZSE Component,1
2024-01-11,11589.16,11625.47,11746.23,11535.91,81773020,10840123006988.27,1.82,-0.07,-8.71,0.82,SZSE Component,1
2024-01-12,12170.13,12063.41,12223.21,12001.61,54389027,6026437756166.22,1.85,3.77,437.94,1.44,SZSE Component,1
2024-01-15,12194.57,12136.61,12234.52,12011.16,23449001,4139392468847.06,1.86,0.61,73.21,4.26,SZSE Component,1
2024-01-16,12435.64,12440.24,12538.39,12410.84,59690317,8382363092856.74,1.03,2.5,303.62,3.48,SZSE Component,1
2024-01-17,12337.33,12299.85,12349.56,12227.64,30697858,4238286430945.9,1.0,-1.13,-140.38,2.03,SZSE Component,1
2024-01-18,12096.35,12004.29,12194.72,11984.37,65763314,9298564275358.45,1.76,-2.4,-295.57,0.77,SZSE Component,1
2024-01-19,11979.02,11970.87,12026.75,11948.95,35094681,4103474182636.44,0.65,-0.28,-33.42,1.35,SZSE Component,1
2024-01-22,12103.29,12080.52,12143.64,11959.6,85042334,13861962011596.89,1.54,0.92,109.66,2.52,SZSE Component,1
2024-01-23,12180.78,12212.17,12270.58,12155.9,129260170,19711805566290.21,0.94,1.09,131.65,1.19,SZSE Component,1
2024-01-24,12284.63,12291.7,12317.26,12262.95,27659619,4992353938812.29,0.44,0.65,79.53,3.93,SZSE Component,1
2024-01-25,12787.75,12744.88,12815.35,12650.08,23654417,2842048224378.43,1.31,3.69,453.17,4.05,SZSE Component,1
2024-01-26,12816.22,12827.33,12906.54,12781.23,56503098,8939441056145.75,0.98,0.65,82.45,1.12,SZSE Component,1
2024-01-29,12735.4,12766.25,12805.13,12661.1,115488392,17126744168652.65,1.14,-0.48,-61.08,3.77,SZSE Component,1
2024-01-30,12791.38,12721.1,12804.61,12624.64,70986277,12880077208633.38,1.43,-0.35,-45.15,2.81,SZSE Component,1
2024-01-31,12588.82,12559.73,12722.23,12498.84,53045639,5471533681909.71,1.79,-1.27,-161.37,4.83,SZSE Component,1
2024-02-01,12592.07,12621.16,12659.75,12539.66,38344112,6448889301893.25,0.96,0.49,61.43,4.04,SZSE Component,1
2024-02-02,12950.14,12842.09,12956.66,12817.53,94276442,14966054568161.86,1.09,1.75,220.93,3.13,SZSE Component,1
2024-02-05,13806.31,13667.65,13808.65,13605.22,141623964,23717425030339.6,1.5,6.43,825.56,3.22,SZSE Component,1
2024-02-06,13671.73,13605.47,13752.57,13482.73,25785218,4956123564481.05,2.0,-0.45,-62.18,1.31,SZSE Component,1
2024-02-07,13518.72,13596.69,13634.79,13349.34,76049973,12541296445247.23,2.14,-0.06,-8.79,4.52,SZSE Component,1
2024-02-08,13486.13,13459.83,13520.44,13382.52,234379006,41047277209775.08,1.03,-1.01,-136.86,3.02,SZSE Component,1
2024-02-09,13709.68,13671.06,13757.17,13597.07,48505450,8302240660506.37,1.18,1.57,211.23,3.08,SZSE Component,1
2024-02-12,13301.77,13403.74,13424.45,13229.84,59687105,6789486801687.84,1.47,-1.96,-267.31,3.09,SZSE Component,1
2024-02-13,13327.41,13251.59,13459.3,13221.34,64533764,7516823072566.98,1.8,-1.14,-152.16,1.74,SZSE Component,1
2024-02-14,12385.11,12372.69,12568.24,12318.04,53530009,6867812761340.1,2.03,-6.63,-878.89,4.15,SZSE Component,1
2024-02-15,12207.14,12141.72,12245.24,12130.85,113638605,17564325961791.0,0.94,-1.87,-230.97,4.38,SZSE Component,1
2024-02-16,12011.68,12029.32,12056.35,11998.89,161622505,15913636239295.66,0.48,-0.93,-112.4,1.8,SZSE Component,1
2024-02-19,11961.16,11933.42,12124.34,11849.54,28000067,4480159673401.96,2.32,-0.8,-95.9,2.49,SZSE Component,1
2024-02-20,11718.41,11688.57,11727.72,11606.93,41153076,4531728164589.41,1.04,-2.05,-244.85,1.31,SZSE Component,1
2024-02-21,11490.0,11479.61,11515.98,11475.85,122434841,16748878313407.62,0.35,-1.79,-208.96,1.57,SZSE Component,1
2024-02-22,11741.25,11713.62,11774.23,11666.06,88645636,9769004244798.83,0.93,2.04,234.01,2.01,SZSE Component,1
2024-02-23,11562.18,11569.79,11651.49,11562.11,81683108,8724548592836.09,0.77,-1.23,-143.83,4.56,SZSE Component,1
2024-02-26,11173.37,11237.18,11243.46,11101.23,93015114,10806960853510.6,1.28,-2.87,-332.61,3.32,SZSE Component,1
2024-02-27,10943.62,11051.93,11134.43,10888.56,68892963,11002657876576.1,2.26,-1.65,-185.25,3.15,SZSE Component,1
2024-02-28,10839.86,10872.08,10930.67,10826.8,83519624,8776053044852.6,0.96,-1.63,-179.85,4.76,SZSE Component,1
2024-02-29,10903.25,10862.02,10917.17,10785.16,55799832,5054658038225.86,1.22,-0.09,-10.06,4.06,SZSE Component,1
2024-03-01,10872.2,10926.69,10998.13,10778.9,58585286,9074484512657.36,2.03,0.6,64.67,0.57,SZSE Component,1
2024-03-04,10746.68,10692.23,10774.9,10691.28,62606643,7411994000451.64,0.78,-2.15,-234.46,1.06,SZSE Component,1
2024-03-05,10817.5,10745.74,10860.0,10694.3,53560540,7106516629482.94,1.55,0.5,53.51,1.61,SZSE Component,1
2024-03-06,11013.49,10988.55,11151.75,10908.17,83004759,12952260807824.82,2.23,2.26,242.81,1.87,SZSE Component,1
2024-03-07,11160.49,11169.39,11200.87,11070.67,76195613,11310177891490.78,1.18,1.65,180.83,4.25,SZSE Component,1
2024-03-08,11330.59,11275.13,11406.5,11138.97,25826637,3953178967809.56,2.4,0.95,105.75,3.96,SZSE Component,1
2024-03-11,11413.98,11350.94,11455.09,11270.5,59314272,7648820029172.45,1.64,0.67,75.81,1.15,SZSE Component,1
2024-03-12,11283.46,11295.66,11357.62,11272.07,66343454,9600772171635.08,0.76,-0.49,-55.28,2.9,SZSE Component,1
2024-03-13,11559.06,11554.36,11569.1,11482.52,141113071,24043516244872.81,0.75,2.29,258.69,0.99,SZSE Component,1
2024-03-14,11590.58,11636.02,11666.66,11585.54,56890522,9418987136853.2,0.7,0.71,81.66,1.28,SZSE Component,1
2024-03-15,11504.37,11488.59,11573.78,11460.71,68903920,9726492828588.74,0.99,-1.27,-147.43,1.59,SZSE Component,1
2024-03-18,11349.44,11463.17,11530.97,11327.35,63187560,6227505837683.31,1.8,-0.22,-25.42,4.57,SZSE Component,1
2024-03-19,11325.61,11341.54,11413.8,11253.69,127176890,21430773044437.61,1.42,-1.06,-121.64,2.15,SZSE Component,1
2024-03-20,11272.25,11318.61,11331.6,11223.82,36128094,3916799411377.71,0.96,-0.2,-22.93,4.62,SZSE Component,1
2024-03-21,11536.11,11540.99,11614.99,11460.34,44345984,5386813214318.67,1.35,1.96,222.38,3.88,SZSE Component,1
2024-03-22,11466.81,11510.74,11519.7,11453.7,42885712,4434163896033.64,0.58,-0.26,-30.24,3.87,SZSE Component,1
2024-03-25,11262.33,11366.7,11411.21,11207.78,66121589,6889244323525.89,1.82,-1.25,-144.04,4.12,SZSE Component,1
2024-03-26,11521.97,11558.24,11653.36,11447.54,31111650,4879878847477.4,1.8,1.69,191.54,0.93,SZSE Component,1
2024-03-27,11769.69,11796.63,11886.9,11737.84,136601326,14338342791955.21,1.27,2.06,238.38,4.17,SZSE Component,1
2024-03-28,11710.32,11650.75,11759.61,11610.99,80822088,8781366747980.6,1.28,-1.24,-145.87,1.64,SZSE Component,1
2024-03-29,11892.25,11928.96,11977.55,11751.12,87986709,9656687733531.74,1.93,2.39,278.21,4.93,SZSE Component,1
2024-04-01,12065.77,12115.05,12184.56,12011.89,187849468,24103763225337.88,1.44,1.56,186.09,4.32,SZSE Component,1
2024-04-02,11941.78,12010.49,12025.58,11896.83,55284098,8540763656561.84,1.08,-0.86,-104.56,4.98,SZSE Component,1
2024-04-03,12314.29,12247.13,12340.31,12197.79,100733544,15429669022170.13,1.17,1.97,236.63,4.72,SZSE Component,1
2024-04-04,11995.33,12008.18,12192.1,11936.9,87850036,13790820761732.46,2.14,-1.95,-238.95,2.12,SZSE Component,1
2024-04-08,11933.61,11918.03,12000.6,11876.85,141767894,22112876573350.1,1.04,-0.75,-90.15,4.74,SZSE Component,1
2024-04-09,11624.84,11711.62,11765.45,11586.19,92768865,8714613472104.87,1.55,-1.73,-206.41,1.99,SZSE Component,1
2024-04-10,11433.83,11530.96,11532.32,11370.96,50902043,7508125984092.07,1.42,-1.54,-180.67,3.47,SZSE Component,1
2024-04-11,11639.68,11690.29,11715.94,11629.76,81165580,12137682833342.33,0.74,1.38,159.33,4.18,SZSE Component,1
2024-04-12,11780.97,11689.89,11806.42,11673.48,47517075,4685261285350.81,1.14,-0.0,-0.4,2.22,SZSE Component,1
2024-04-15,11424.25,11484.41,11563.97,11400.4,51983813,6560976780666.29,1.43,-1.76,-205.48,1.42,SZSE Component,1
2024-04-16,11344.17,11378.37,11476.11,11221.11,65214630,6344800616198.69,2.27,-0.92,-106.04,4.53,SZSE Component,1
2024-04-17,11260.34,11259.64,11352.38,11218.49,59835672,6289798903334.29,1.19,-1.04,-118.72,0.96,SZSE Component,1
2024-04-18,11273.16,11307.09,11339.36,11146.3,41994689,5426565243098.47,1.73,0.42,47.44,2.14,SZSE Component,1
2024-04-19,11747.5,11720.58,11766.16,11710.77,21110405,2000215066132.42,0.47,3.66,413.5,2.93,SZSE Component,1
2024-04-22,11714.59,11761.51,11813.25,11659.65,76150659,7760779379876.98,1.32,0.35,40.93,4.12,SZSE Component,1
2024-04-23,11752.6,11815.04,11923.65,11677.79,78909760,8012790864975.36,2.11,0.46,53.53,4.41,SZSE Component,1
2024-04-24,12266.71,12108.74,12338.82,12099.21,78755136,8460383476310.19,1.98,2.49,293.7,2.8,SZSE Component,1
2024-04-25,11952.01,12005.99,12124.22,11894.39,170283798,17067840951651.18,1.93,-0.85,-102.75,3.08,SZSE Component,1
2024-04-26,12311.24,12264.43,12349.04,12241.11,30459911,4589178527139.32,0.88,2.15,258.44,4.34,SZSE Component,1
2024-04-29,12128.48,12183.58,12242.18,12061.97,142746736,16087602219466.24,1.49,-0.66,-80.85,2.6,SZSE Component,1
2024-04-30,12026.19,12115.8,12210.22,11918.18,228262682,38823908976972.08,2.45,-0.56,-67.78,3.02,SZSE Component,1
2024-05-06,12049.09,12054.32,12094.86,11986.89,158599141,27135385537888.83,0.9,-0.51,-61.49,0.58,SZSE Component,1
2024-05-07,11958.62,12036.09,12171.7,11874.47,55136812,8519193526081.1,2.5,-0.15,-18.23,4.78,SZSE Component,1
2024-05-08,11982.15,12004.81,12007.85,11909.44,82351592,8358433835274.81,0.83,-0.26,-31.28,3.05,SZSE Component,1
2024-05-09,12029.89,12076.02,12140.97,12009.18,44651136,7678982368755.62,1.1,0.59,71.21,3.77,SZSE Component,1
2024-05-10,12068.54,11996.45,12131.17,11971.47,46828048,6140596009148.74,1.33,-0.66,-79.56,1.62,SZSE Component,1
2024-05-13,11929.19,12018.14,12043.5,11875.94,155422153,17311183321170.79,1.41,0.18,21.68,3.45,SZSE Component,1
2024-05-14,11748.63,11710.63,11795.93,11596.27,93133044,14670785123992.34,1.72,-2.56,-307.5,2.57,SZSE Component,1
2024-05-15,11875.81,11859.58,11952.02,11826.09,96011627,11872613408711.23,1.06,1.27,148.94,1.01,SZSE Component,1
